#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="treePrior" ntaxa="30" spec="gammaspike.tree.BirthDeathStubSimulator">
#        <parameter id="r0" lower="0.0" name="r0" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#        <parameter id="RealParameter" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#        <parameter id="lambda" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <tree id="tree" spec="beast.base.evolution.tree.Tree">
#            <taxonset id="TaxonSet">
#            </taxonset>
#        </tree>
#    </distribution>
#    <prior id="Prior" name="distribution" x="@lambda">
#        <LogNormal id="LogNormalDistributionModel" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant" spec="beast.base.core.Function$Constant" value="10.0"/>
#            <S id="Function$Constant1" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior1" name="distribution" x="@r0">
#        <LogNormal id="LogNormalDistributionModel1" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant2" spec="beast.base.core.Function$Constant" value="4.0"/>
#            <S id="Function$Constant3" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior2" name="distribution">
#        <parameter id="omega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <LogNormal id="LogNormalDistributionModel2" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant4" spec="beast.base.core.Function$Constant" value="1.0"/>
#            <S id="Function$Constant5" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior3" name="distribution">
#        <parameter id="gammaShape" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <Exponential id="Exponential" name="distr">
#            <mean id="Function$Constant6" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </Exponential>
#    </prior>
#    <prior id="Prior4" name="distribution">
#        <parameter dimension="61" id="frequencies.codon" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.01639344</parameter>
#        <Dirichlet id="Dirichlet" name="distr">
#            <alpha id="Function$Constant7" spec="beast.base.core.Function$Constant" value="2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior5" name="distribution">
#        <parameter dimension="6" id="rates.codon.1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet1" name="distr">
#            <alpha id="Function$Constant8" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior6" name="distribution">
#        <parameter dimension="6" id="rates.codon.2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet2" name="distr">
#            <alpha id="Function$Constant9" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior7" name="distribution">
#        <parameter dimension="6" id="rates.codon.3" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet3" name="distr">
#            <alpha id="Function$Constant10" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#</input>
#
Sample	lambda	r0	branchRates.1	branchRates.2	branchRates.3	branchRates.4	branchRates.5	branchRates.6	branchRates.7	branchRates.8	branchRates.9	branchRates.10	branchRates.11	branchRates.12	branchRates.13	branchRates.14	branchRates.15	branchRates.16	branchRates.17	branchRates.18	branchRates.19	branchRates.20	branchRates.21	branchRates.22	branchRates.23	branchRates.24	branchRates.25	branchRates.26	branchRates.27	branchRates.28	branchRates.29	branchRates.30	branchRates.31	branchRates.32	branchRates.33	branchRates.34	branchRates.35	branchRates.36	branchRates.37	branchRates.38	branchRates.39	branchRates.40	branchRates.41	branchRates.42	branchRates.43	branchRates.44	branchRates.45	branchRates.46	branchRates.47	branchRates.48	branchRates.49	branchRates.50	branchRates.51	branchRates.52	branchRates.53	branchRates.54	branchRates.55	branchRates.56	branchRates.57	branchRates.58	branchRates.59	clockSD	gammaShape	rates.codon.1.1	rates.codon.1.2	rates.codon.1.3	rates.codon.1.4	rates.codon.1.5	rates.codon.1.6	rates.codon.2.1	rates.codon.2.2	rates.codon.2.3	rates.codon.2.4	rates.codon.2.5	rates.codon.2.6	rates.codon.3.1	rates.codon.3.2	rates.codon.3.3	rates.codon.3.4	rates.codon.3.5	rates.codon.3.6	frequencies.codon.1	frequencies.codon.2	frequencies.codon.3	frequencies.codon.4	frequencies.codon.5	frequencies.codon.6	frequencies.codon.7	frequencies.codon.8	frequencies.codon.9	frequencies.codon.10	frequencies.codon.11	frequencies.codon.12	frequencies.codon.13	frequencies.codon.14	frequencies.codon.15	frequencies.codon.16	frequencies.codon.17	frequencies.codon.18	frequencies.codon.19	frequencies.codon.20	frequencies.codon.21	frequencies.codon.22	frequencies.codon.23	frequencies.codon.24	frequencies.codon.25	frequencies.codon.26	frequencies.codon.27	frequencies.codon.28	frequencies.codon.29	frequencies.codon.30	frequencies.codon.31	frequencies.codon.32	frequencies.codon.33	frequencies.codon.34	frequencies.codon.35	frequencies.codon.36	frequencies.codon.37	frequencies.codon.38	frequencies.codon.39	frequencies.codon.40	frequencies.codon.41	frequencies.codon.42	frequencies.codon.43	frequencies.codon.44	frequencies.codon.45	frequencies.codon.46	frequencies.codon.47	frequencies.codon.48	frequencies.codon.49	frequencies.codon.50	frequencies.codon.51	frequencies.codon.52	frequencies.codon.53	frequencies.codon.54	frequencies.codon.55	frequencies.codon.56	frequencies.codon.57	frequencies.codon.58	frequencies.codon.59	frequencies.codon.60	frequencies.codon.61	omega	tree.height	tree.treeLength
61	6.240857077512619	1.6315917750185236	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.8181070578712815	0.005079710980378423	0.3401843329128954	0.10674097261322459	0.06414436473087763	0.35109042319784545	0.13276019556477855	0.07744141887115677	0.3915709093850367	0.060145851456364786	0.08216829092054508	0.38387168089247237	0.004801848474424382	0.0019288304892739092	0.5314049489242154	0.036120374746404775	0.027416001009272585	0.16479462690819324	0.23833521792264017	0.02030052335596743	0.013891137418087897	0.049255793777660505	0.009750430072276028	0.007102616698047392	0.008519935410941506	0.014491411112432113	0.009957877196866556	0.00504970252960389	0.022812295530898512	0.00700989666446504	0.01473130851230957	0.023161531306288636	0.014907297213546061	0.002248463194356499	0.0334957509422081	0.011019381289171995	0.003105694530745536	0.044839266990877334	0.02808523473586785	0.006257741320136642	0.00999796196669636	0.004780194771569047	0.029285014764498914	0.007477147266632314	0.005721392325254752	0.007864265040814408	0.01115406526302902	0.017876913078702292	0.005498518041610351	0.0264228544985011	0.005680136304110209	0.0031514149711192336	0.013278115600905813	0.05065658367364771	0.006361227918227156	0.022069549285884418	0.04571253495087295	0.02894018370678108	0.011608670238971627	0.03892829944749629	0.014116669521109794	0.019320169241959735	0.01436535343138862	0.018349517568810463	0.006010213968042519	0.013070862871241056	0.023846931208829806	0.011578783645901597	0.027625357972671436	0.009903565217611012	0.003070367298479686	0.048919371066312084	0.004208272883759737	0.001975255566362225	0.021624751732485847	0.006184474926081082	0.015217056992601473	0.03164762282228165	5.453895776893504E-4	0.00596167956830049	0.5251758029240624	0.8779568069218099	6.31911009372746
62	8.13205402606165	3.7590449895627147	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.281137809662002	0.013886134230419452	0.2200604403740507	0.050854260407613455	0.17832652282811923	0.5214082202449015	0.015464421914895716	0.11183155063602246	0.46568220989763487	0.030349090761696056	0.11636742208318711	0.23096537165831793	0.04480435496314162	0.008805263919007319	0.1580547943207186	0.1620350824372904	0.031413428778339976	0.48834459883673703	0.1513468317079067	0.013129621453038053	0.004229058228109303	0.013740628688781164	0.003949289325504821	0.013671389718078134	0.006557769059347623	0.0023314936108508994	0.02085294697815939	0.015813368997364154	0.021781800573641995	0.03864857806160658	0.04255570251181484	0.010614805938031926	0.022830839292384317	0.012303790054852309	0.008913717680968656	0.010967452127411082	0.026886922401915928	0.004509485822663222	0.01999444691951878	0.026708202767456498	8.381621058921537E-4	0.008229941033914744	0.017474188660489453	0.0010530943498567836	0.01081683648229536	0.008205184509876054	0.005022146038425439	0.01485623827579276	0.00450612620851267	0.006645109097303303	0.004871923522612581	0.014446202052681555	0.004207048317799009	0.021282554374267078	0.03314602609900892	0.03276627180878728	0.0270325692044425	0.006975525989141035	0.010128991232304284	0.015686980833259447	0.024634726878220138	0.03728074897172819	0.017367239534057236	0.014943778618792217	0.01059952692739985	0.0032938544354619006	0.020556426304163083	0.005663971999211893	0.029651721934984304	0.0374949213594645	0.039385559458481684	0.020527187531572306	0.019427597754996567	0.0138203946575923	0.05748509837299523	0.019372387223106424	0.013670814571328018	0.01520498461078688	0.003751209192098687	0.006685419255396764	0.7860515328138691	0.3910983201701064	4.177925419685819
63	10.797741467926336	5.677594030630669	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.10679233065344156	0.14531539719213432	0.2956727465261476	0.022643037759420826	0.0630690001647917	0.18633697368773974	0.28696284466976574	0.11833863467092638	0.40532277516991755	0.029975750249378236	0.026405073671212004	0.35573907945892647	0.06421868677963939	0.07108217353033332	0.1684014043489902	0.020539831275020928	0.04260434453968318	0.6612792040018455	0.036093042304127035	0.013508137337541647	0.009726443688742195	0.024303868686431362	0.014039885685792371	0.022341733834149814	0.012354918657253395	0.0024698265474139775	0.011666251324118398	0.001889321958329197	0.010662091481572671	0.0039801187670875674	0.019700575844240217	0.019238870905888033	0.01255395613363973	0.022234120342308594	0.01513151840489278	0.002376465562469233	0.023743379914787383	0.00874064919658555	0.03410534740334093	0.013671333074716756	0.008618098880870034	0.006530038214726656	0.00820209250354655	0.03439046520297984	0.012072032247714418	0.022694754266910314	0.028652410469054618	0.016586288172700865	0.02553037492697541	0.02086099901369398	0.00539845901462518	0.015371914009691425	0.002993320397597931	0.009331508075791984	0.00702598352615195	0.021808154359178624	0.07424416569052326	0.012873817975878775	0.007420112654899276	0.011552787057354104	0.015456699729865768	0.016206056428558428	0.03387931027059375	0.03238746428445037	0.025985782872312565	0.009308820007550648	0.01044711565432491	0.01279475582147334	0.02975909545133381	0.02246090709591701	0.0029140584094561077	0.03480953851788516	0.03277754611085066	0.0075730949431945275	0.010647924046725765	0.010348444413770821	0.012449366392601715	0.01124427855151952	0.014344428503361154	0.0036087210820871887	0.12174916183758137	0.3483725904141704	3.4445573947170964
64	12.431392304332936	3.061198625689791	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.7774325650899546	0.008934945876529776	0.28333481534210603	0.011527639010029128	0.06034129414719906	0.5374284823963913	0.0984328232277448	0.14578533058235058	0.39912019298259904	0.011906730196596037	0.04034495647266133	0.3773279051496549	0.025514884616138066	0.004976508846700651	0.4007217991905966	0.08049479771030557	0.05617159589322927	0.44667276144344775	0.010962536915720134	0.0018088040348713088	0.016407413693901397	0.02123625512678837	0.005873013032511835	0.006870861110646648	0.004322039539273248	0.013573135903026856	0.04324819428760002	0.04052974128173807	0.005705216443535332	0.014677337802105462	0.010619751005531645	0.027719629113304497	0.014380749136312914	0.005639420996557988	0.012204131346755138	0.007304729428834152	0.006492026289488393	0.0290458126654745	0.019656819561586297	0.003512368073231489	0.0164871214165084	0.00868968049823256	0.004060314465282086	0.01887309155948908	0.01948741060647828	0.012140560544678667	0.0191233633721907	0.02549892898420637	0.012944083781382449	0.012183035811709993	0.001968254138755079	0.00373329572833215	0.007776044289934041	0.018857548261051592	0.029296934159673636	0.020784740002852915	0.03429122407465201	0.015968507837532134	0.028781805004947116	0.007609249534123864	0.0688153808798399	0.01293046646187283	0.010513837629382962	0.05674267053512433	0.011698433554615313	0.036402889927212835	0.003402341419731216	0.014800078908097397	0.030491444876658207	0.007051861171910945	0.014814539677788847	0.03227767640941113	0.006971611595487131	0.029845669470301966	0.006493867219537824	0.004480654983527893	0.0040022259752535315	0.009876597770376618	0.004559842084007941	0.004445265504772395	0.45643191554613793	0.47409495654168465	4.4185981398676075
65	8.6198266738191	2.869687530905081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.4046145573465825	0.15762882152506769	0.32509733104360256	0.07856540861331919	0.11767364412749537	0.21002158140915558	0.1110132132813597	0.023260829630132082	0.4359021859091805	0.1008048988509777	0.049609344352570646	0.35746456269186	0.03295817856527903	0.3373946283331002	0.18026006962994073	0.0935861150523019	0.07273404228237472	0.28279370116184827	0.03323144354043408	0.005853801436089321	0.01854528352151621	0.06002403610272788	0.01563025102961404	0.004853897551931743	0.004294974901265824	0.010041009932254836	0.03160849079311549	0.019296333655320137	0.027244685026104942	0.011554655812634321	0.016117346797890772	0.027298529124799766	0.017616951123196098	0.004357446550345792	0.003839709883393366	0.005477594955918573	0.014521377912610189	0.00983517035332965	0.031947398654635466	0.028938645536878894	0.0022656355092448696	0.014540146444821636	0.039557961554132125	0.007361033526687137	0.002079740310994044	0.025246172756601844	0.011964160312983661	0.03404774737326766	0.014761211534351733	0.002025228144949551	0.030550831363760973	0.021538227423920475	0.006725908912139331	0.018067423117221072	0.010021098145527724	0.010216083308244046	0.053738067815727236	0.00748386932509623	0.009793929147915598	0.026809088626472403	0.006089254990789635	0.014675410404934554	0.029844002617203873	0.02117825293713515	0.010312969461775064	0.010484355052138872	0.00582470705856615	0.028408912814049055	0.008077237693890868	0.03921344942187282	0.002926312688243858	0.01816897363684981	0.004651085131954439	0.004256800731168376	0.017019865462961054	0.019243957966895823	0.0032515267227390845	0.008606984161944496	0.026823113578204282	0.0032516721570502094	0.828725728589517	0.5366755566920793	4.656165487569211
66	16.9405440457539	4.2567570464899696	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.27222334804173837	0.06585910326495649	0.5396799109844259	0.15887997125577602	0.05538733354115836	0.06864807926078029	0.11154560169290303	0.0491980263500676	0.39817258449474785	0.0899789516410063	0.022568776450750304	0.431472028325905	0.008609632737523099	0.12886645120887724	0.1567035876583342	0.15031184061443473	0.2740810313948242	0.24999377433057043	0.04004331479295915	0.0023056649051286997	0.013183883598186823	0.03501468898561111	0.008331814025677517	0.010049885532583071	0.03216533118749969	0.012984567647662763	0.049876401970870766	0.009719465975479654	0.017185467450208398	0.008466028654785893	0.010073426654079079	0.030920904072932368	0.017294445321398087	0.002260283773198588	0.019907338516206966	0.030453520007229763	0.01881575129237516	0.008402831577708015	6.832367967280292E-4	0.020344340475951926	0.025679202165291445	0.04157652359121233	0.01636597043574833	0.007575455165613526	0.010917385513515045	0.007745450620049061	0.007618299605832825	0.04517331133468612	0.011822754501255216	0.03430069629396324	0.01974295309951981	0.007928204221025432	6.896086666734896E-4	0.035140224079453115	0.04550923491408757	0.025177477203273894	0.006927189310119037	0.013792645106942399	0.007005141696042981	0.005800765044092577	0.011031399641566424	0.054000941889904445	0.021065886013411955	0.007765117478460528	0.012322708946873743	0.0025741984368768795	0.015527575381287996	0.007146472703715568	0.007474870797815308	0.01026074579250882	0.019180108289166026	0.004305435307712358	0.005086933656440072	0.019713750585159857	0.0015455537944168796	0.008174704521025629	0.010319314994025131	0.007136443319050637	0.01776900775610472	0.022671059704577116	0.9009012742667267	0.22978289237881647	2.0005843671047603
67	11.213716511221667	2.8615811475170814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.15914640620094794	0.06626491808794609	0.24947439351217007	0.14347696129716028	0.05944041147232163	0.2952439270390182	0.18609938859138359	0.04722833544791398	0.3459683179160865	0.06263195269527436	0.012141598937239925	0.35023247791458534	0.18179731708889996	0.021519436710622963	0.36872939569238117	0.060583822484434384	0.011264111588587642	0.29275939021741976	0.245143843306554	0.005732228915269088	0.031143975731212036	0.01006295940074572	0.02041838002434142	0.02307617024295415	0.011227421423545209	0.006111702044227771	0.025741458333912334	0.008570554420575582	0.015701564439899434	0.04101087020223261	0.007292217085121841	0.009522561564145991	0.04568691400931295	0.006478232196620255	0.033764437455874825	0.02083775608678917	0.015743385304625154	0.006457229283170943	0.004645488440423682	0.0025888467472782698	0.0038367900591098365	0.004417973744204454	0.016455506356707922	0.027605326542114204	0.01828185729266986	0.03355312370235325	0.005218346123632832	0.016538555986634066	0.011034577188482131	0.03605984977770429	0.005076658162865301	0.03642637740848716	0.004603578773615419	0.032939041688541774	0.03396288377455255	0.017693809282368644	0.029628056141813446	0.010646742808785633	0.006356624166585155	0.013364808720799455	0.016283024087023926	0.016002186447103606	0.01897345660942662	0.014910508376441882	0.026028052404802646	0.031580027357685836	0.013836728739480289	0.012950910588901245	0.010001408969499945	0.0054570252794537	0.010542332544512468	0.010569531353247435	0.008220809041765236	0.013140307563762898	0.005634347481644398	0.012570442927283744	0.01298101859566391	0.01209687318226373	0.010567023262890083	0.022139144132840762	0.09600004174135551	0.3812706128032162	3.340339244026164
68	13.511751452054996	5.268241690458722	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	2.586430890453634	0.16039893506349243	0.29155248373636866	0.256650859203938	0.013283332485497762	0.2651662081663496	0.012948181344353651	0.027687061405198193	0.13273249222743486	0.1956431612035929	0.0022551230281476166	0.5062279032476156	0.13545425888801088	0.07519600425279026	0.21778247893712754	0.002140597859635417	0.07469063825707441	0.45939261847915625	0.17079766221421605	0.014630288542054481	0.013446515010754816	0.02307405330505455	0.02305955738573768	0.008912760542315505	0.020787958087797133	0.025796128641355043	0.020057404797858946	0.004188529592223841	0.048462922959173184	0.0107796092479738	0.03726788350015662	0.0524441374586593	0.01221688997903889	0.014620182098175378	0.013671120316184083	0.02280314447323769	0.03364639328043651	0.011324595357091457	0.015265301589531776	0.005527536205280543	0.01999410008240776	0.006874240660903314	0.0026273043705993997	0.016747273168348696	0.027285770234314128	0.011123126460610595	0.007545680704974628	0.0023556315643221263	0.034801136446024755	0.00927550981598795	0.018263731551974288	0.01756104123870173	0.009623939526544842	0.010430343219162292	0.009810956615656341	0.004255662505574931	0.011279780521101485	0.0035480839098150216	0.00397393238142661	0.017057428969893835	0.0015939263914446363	0.011585760098666045	0.006075519221005622	0.012963674445154571	0.024079860150818776	0.008159365470937987	0.019076532130595507	0.004696357424288526	0.00788520873019147	0.021165599677896142	0.015631289765058405	0.015053007658711228	0.015220691396046792	0.004099343839432477	0.01103112950835012	0.012492560150393184	0.01365463330689212	0.03254215085195493	0.05259761808028303	0.03397818538344237	0.1911925160132635	0.13212789254108354	1.688626115191981
69	5.195557147949216	2.27999746402981	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.3992708455182143	0.16866292766788984	0.26557316946568493	0.08930273043652263	0.010636439263657598	0.4625647128833521	0.0032600202828928244	0.0013886362051808787	0.3509668977352062	0.030676467378836537	0.12999086949352867	0.46741301319435297	0.01956411599289469	0.01904107361971162	0.21147067512110732	0.28810029912014007	0.0019309981195011678	0.4785381241293758	9.188298901639887E-4	0.027022940363503885	0.010709856991688242	0.024159743001848588	0.007339845981996952	0.007686214714194843	0.023640414321226932	0.016073273082367844	0.007469452618985316	0.00860557547693879	0.03264452880589764	0.015839153673409576	0.020344502383025972	0.02154945353996901	0.009152462786836955	0.007361076244190764	0.03442183582447536	0.03967462057524663	0.02540580460486211	0.004619795856934319	0.015319360015935387	0.028309825534648107	0.007965099672059717	0.01349529386039586	0.018987833294983488	0.0016776609066325285	0.002873926501806075	0.029329559063410574	0.037758390264428066	0.02059065203962853	0.00910577290452976	0.0069455210491612025	0.013070859051609278	0.011530878839183432	0.007902447935217787	0.006688255037170825	0.02141987907350232	0.0048568184949633435	0.010248066622231626	0.012746116962581308	0.01625730984774545	0.018797888801253975	0.002059039693733077	0.022164256356204993	0.008255124443708024	0.07686094557034	0.020815106319433115	0.019757093920712843	0.010654228774624595	0.04450856060774319	0.004430221885339135	0.016611358052441915	0.01137059036849556	0.008257561260020772	0.02517444215691859	0.020242437908248555	0.010647993565720035	0.0010193330983907024	0.012077409814571406	0.01421415298354046	0.005139959053930399	0.006142217545204292	1.0889035077445373	0.6936660742849563	7.254177754338898
70	6.579414835202396	3.204009513783777	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.5496811357290217	0.19446539516357436	0.22156155315490839	0.2517878569519961	0.11046150875849935	0.17079821849459947	0.050925467476422376	0.06167516828104442	0.21171267216662257	0.1321582416223797	0.03410806303397069	0.5535956535624257	0.0067502013335570595	0.007420021564661322	0.37775270770589425	0.05393264206475726	0.19505229923464207	0.3101017987086276	0.055740530721417526	0.015084684576038452	0.025088014360880224	0.016525794240191665	0.0015175405955828987	0.009824918190187305	0.004302494755495823	0.019792564111258574	0.008007559393877014	0.015218369712298714	0.02662569186115507	0.0037511367242355578	0.011340572407039284	0.029122465128283093	0.010816306876099512	0.009528567806917935	0.012877004916104358	0.012685713246945453	0.07760341402654825	0.0021417473512987026	0.03211127629851486	0.024772836574491145	0.0075739683244141895	0.04391822875829413	0.00843126207817754	0.02051296970109391	0.02203531031409758	0.03410984651965733	0.006535597564751163	0.0033270348224007044	0.03264285447780523	0.005467514741301089	0.02826360463490508	0.0033372157306845777	0.028308757568021405	0.007556669053319779	0.03964703558604057	0.007490825175175538	0.0030269352339373596	0.02038259132816524	9.320061395417169E-4	0.01047278066783463	0.015100374557924722	0.026527470141521566	0.009760274394533787	0.022774057683744627	0.030322660398835626	0.02667571692497079	0.009777337111414578	5.424086579135637E-4	0.019716009476315917	0.009917525277289833	0.019307374733883744	0.011691842853531453	0.024454322410341768	0.004252499029698861	0.030479605619771158	0.004983539920587651	0.0038326731764239887	0.008932047002909073	0.015825838657157955	0.002414740398166427	3.3449317995873056	0.41546926765389436	4.577121519842096
